Part Number;Series;Series Description;Size;Packing;Packing Description;Resistance;TCR;Tolerance;Power(W);Datasheet
TC122-FR-07150KL;TC;R-Array/R-Network (concave);0402 x 2 (0404);Paper tape;07 inch Dia. reel;150000.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf
TC122-FR-07150RL;TC;R-Array/R-Network (concave);0402 x 2 (0404);Paper tape;07 inch Dia. reel;150.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf
TC122-FR-07154KL;TC;R-Array/R-Network (concave);0402 x 2 (0404);Paper tape;07 inch Dia. reel;154000.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf
TC122-FR-07154RL;TC;R-Array/R-Network (concave);0402 x 2 (0404);Paper tape;07 inch Dia. reel;154.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf
TC122-FR-07158KL;TC;R-Array/R-Network (concave);0402 x 2 (0404);Paper tape;07 inch Dia. reel;158000.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf
TC122-FR-07158RL;TC;R-Array/R-Network (concave);0402 x 2 (0404);Paper tape;07 inch Dia. reel;158.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf
TC122-FR-0715K4L;TC;R-Array/R-Network (concave);0402 x 2 (0404);Paper tape;07 inch Dia. reel;15400.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf
TC122-FR-0715K8L;TC;R-Array/R-Network (concave);0402 x 2 (0404);Paper tape;07 inch Dia. reel;15800.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf
TC122-FR-0715KL;TC;R-Array/R-Network (concave);0402 x 2 (0404);Paper tape;07 inch Dia. reel;15000.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf
TC122-FR-0715R4L;TC;R-Array/R-Network (concave);0402 x 2 (0404);Paper tape;07 inch Dia. reel;15.4;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf
TC122-FR-0715R8L;TC;R-Array/R-Network (concave);0402 x 2 (0404);Paper tape;07 inch Dia. reel;15.8;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf
