Part Number;Series;Series Description;Size;Packing;Packing Description;Resistance;TCR;Tolerance;Power(W);Datasheet
AF122-FR-07137RL;AF_Array;Anti-Sulfurated Chip Resistor;0402 x 2 (0404);Paper tape;07 inch Dia. reel;137.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AF122_124_162_164_51_RoHS_L_6.pdf
AF122-FR-0713K3L;AF_Array;Anti-Sulfurated Chip Resistor;0402 x 2 (0404);Paper tape;07 inch Dia. reel;13300.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AF122_124_162_164_51_RoHS_L_6.pdf
AF122-FR-0713K7L;AF_Array;Anti-Sulfurated Chip Resistor;0402 x 2 (0404);Paper tape;07 inch Dia. reel;13700.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AF122_124_162_164_51_RoHS_L_6.pdf
AF122-FR-0713KL;AF_Array;Anti-Sulfurated Chip Resistor;0402 x 2 (0404);Paper tape;07 inch Dia. reel;13000.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AF122_124_162_164_51_RoHS_L_6.pdf
AF122-FR-0713R3L;AF_Array;Anti-Sulfurated Chip Resistor;0402 x 2 (0404);Paper tape;07 inch Dia. reel;13.3;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AF122_124_162_164_51_RoHS_L_6.pdf
AF122-FR-0713R7L;AF_Array;Anti-Sulfurated Chip Resistor;0402 x 2 (0404);Paper tape;07 inch Dia. reel;13.7;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AF122_124_162_164_51_RoHS_L_6.pdf
AF122-FR-0713RL;AF_Array;Anti-Sulfurated Chip Resistor;0402 x 2 (0404);Paper tape;07 inch Dia. reel;13.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AF122_124_162_164_51_RoHS_L_6.pdf
AF122-FR-07140KL;AF_Array;Anti-Sulfurated Chip Resistor;0402 x 2 (0404);Paper tape;07 inch Dia. reel;140000.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AF122_124_162_164_51_RoHS_L_6.pdf
AF122-FR-07140RL;AF_Array;Anti-Sulfurated Chip Resistor;0402 x 2 (0404);Paper tape;07 inch Dia. reel;140.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AF122_124_162_164_51_RoHS_L_6.pdf
AF122-FR-07143KL;AF_Array;Anti-Sulfurated Chip Resistor;0402 x 2 (0404);Paper tape;07 inch Dia. reel;143000.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AF122_124_162_164_51_RoHS_L_6.pdf
AF122-FR-07143RL;AF_Array;Anti-Sulfurated Chip Resistor;0402 x 2 (0404);Paper tape;07 inch Dia. reel;143.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AF122_124_162_164_51_RoHS_L_6.pdf
AF122-FR-07147KL;AF_Array;Anti-Sulfurated Chip Resistor;0402 x 2 (0404);Paper tape;07 inch Dia. reel;147000.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AF122_124_162_164_51_RoHS_L_6.pdf
AF122-FR-07147RL;AF_Array;Anti-Sulfurated Chip Resistor;0402 x 2 (0404);Paper tape;07 inch Dia. reel;147.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AF122_124_162_164_51_RoHS_L_6.pdf
AF122-FR-0714K3L;AF_Array;Anti-Sulfurated Chip Resistor;0402 x 2 (0404);Paper tape;07 inch Dia. reel;14300.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AF122_124_162_164_51_RoHS_L_6.pdf
AF122-FR-0714K7L;AF_Array;Anti-Sulfurated Chip Resistor;0402 x 2 (0404);Paper tape;07 inch Dia. reel;14700.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AF122_124_162_164_51_RoHS_L_6.pdf
AF122-FR-0714KL;AF_Array;Anti-Sulfurated Chip Resistor;0402 x 2 (0404);Paper tape;07 inch Dia. reel;14000.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AF122_124_162_164_51_RoHS_L_6.pdf
AF122-FR-0714R3L;AF_Array;Anti-Sulfurated Chip Resistor;0402 x 2 (0404);Paper tape;07 inch Dia. reel;14.3;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AF122_124_162_164_51_RoHS_L_6.pdf
AF122-FR-0714R7L;AF_Array;Anti-Sulfurated Chip Resistor;0402 x 2 (0404);Paper tape;07 inch Dia. reel;14.7;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AF122_124_162_164_51_RoHS_L_6.pdf
AF122-FR-0714RL;AF_Array;Anti-Sulfurated Chip Resistor;0402 x 2 (0404);Paper tape;07 inch Dia. reel;14.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AF122_124_162_164_51_RoHS_L_6.pdf
AF122-FR-07150KL;AF_Array;Anti-Sulfurated Chip Resistor;0402 x 2 (0404);Paper tape;07 inch Dia. reel;150000.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AF122_124_162_164_51_RoHS_L_6.pdf
AF122-FR-07150RL;AF_Array;Anti-Sulfurated Chip Resistor;0402 x 2 (0404);Paper tape;07 inch Dia. reel;150.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AF122_124_162_164_51_RoHS_L_6.pdf
AF122-FR-07154KL;AF_Array;Anti-Sulfurated Chip Resistor;0402 x 2 (0404);Paper tape;07 inch Dia. reel;154000.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AF122_124_162_164_51_RoHS_L_6.pdf
AF122-FR-07154RL;AF_Array;Anti-Sulfurated Chip Resistor;0402 x 2 (0404);Paper tape;07 inch Dia. reel;154.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AF122_124_162_164_51_RoHS_L_6.pdf
AF122-FR-07158KL;AF_Array;Anti-Sulfurated Chip Resistor;0402 x 2 (0404);Paper tape;07 inch Dia. reel;158000.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AF122_124_162_164_51_RoHS_L_6.pdf
AF122-FR-07158RL;AF_Array;Anti-Sulfurated Chip Resistor;0402 x 2 (0404);Paper tape;07 inch Dia. reel;158.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AF122_124_162_164_51_RoHS_L_6.pdf
AF122-FR-0715K4L;AF_Array;Anti-Sulfurated Chip Resistor;0402 x 2 (0404);Paper tape;07 inch Dia. reel;15400.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AF122_124_162_164_51_RoHS_L_6.pdf
AF122-FR-0715K8L;AF_Array;Anti-Sulfurated Chip Resistor;0402 x 2 (0404);Paper tape;07 inch Dia. reel;15800.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AF122_124_162_164_51_RoHS_L_6.pdf
AF122-FR-0715KL;AF_Array;Anti-Sulfurated Chip Resistor;0402 x 2 (0404);Paper tape;07 inch Dia. reel;15000.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AF122_124_162_164_51_RoHS_L_6.pdf
AF122-FR-0715R4L;AF_Array;Anti-Sulfurated Chip Resistor;0402 x 2 (0404);Paper tape;07 inch Dia. reel;15.4;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AF122_124_162_164_51_RoHS_L_6.pdf
AF122-FR-0715R8L;AF_Array;Anti-Sulfurated Chip Resistor;0402 x 2 (0404);Paper tape;07 inch Dia. reel;15.8;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AF122_124_162_164_51_RoHS_L_6.pdf
AF122-FR-0715RL;AF_Array;Anti-Sulfurated Chip Resistor;0402 x 2 (0404);Paper tape;07 inch Dia. reel;15.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AF122_124_162_164_51_RoHS_L_6.pdf
